tsne_1 tsne_2 label subject_code visual_run_index
41.94026184 10.39570808 0 3 215
29.88753891 -3.78226686 0 3 216
31.86628914 -8.49350452 0 3 217
34.96689987 -16.04534721 0 3 218
43.76938629 -13.30543518 0 3 219
53.14820480 -9.39121342 0 3 220
56.20950699 5.65594959 0 3 221
50.49851227 5.29308701 0 3 222
46.04668045 6.63061762 0 3 223
41.31429291 3.34029889 0 3 224
8.26962185 -0.56973237 0 14 225
5.63732529 0.58785301 0 14 226
4.60956097 11.57655430 0 14 227
1.74218106 14.88856125 0 14 228
3.14396572 18.03825760 0 14 229
2.57757521 19.86694717 0 14 230
-26.12390518 -25.54980469 0 14 231
-18.62251663 -19.91028976 0 14 232
-5.14127922 -12.59201908 0 14 233
-8.90444946 -9.40843678 0 14 234
-1.92471385 -6.17234898 0 14 235
2.48988414 1.45470154 0 14 236
-16.77416039 16.23201752 0 14 237
-5.66237068 13.19235516 0 14 238
4.70572758 16.35765266 0 14 239
-0.03611499 17.95682716 0 14 240
-28.94661522 -19.72289276 0 14 241
-16.25976181 -20.44803429 0 14 242
-1.63848984 -8.72113323 0 14 243
-1.05011153 -6.48320866 0 14 244
-0.11871602 -2.56663609 0 14 245
8.89717197 10.77049351 0 14 246
4.28649426 12.60286427 0 14 247
2.13261580 14.94464588 0 14 248
0.39726138 18.05566406 0 14 249
-32.52666473 -26.18478203 0 14 250
-31.47902679 -22.28639984 0 14 251
-17.75242805 -20.27019119 0 14 252
-3.36119151 -9.68713093 0 14 253
-3.81516480 -5.58872175 0 14 254
0.82713675 -0.35547850 0 14 255
4.47575045 0.66325551 0 14 256
5.58479500 11.72722244 0 14 257
6.26224279 15.21853638 0 14 258
-0.26802546 15.50937557 0 14 259
2.58668351 17.67215538 0 14 260
2.90469575 19.89440727 0 14 261
-22.71203423 -26.85151672 0 14 262
-22.00223923 -24.68478775 0 14 263
-18.54721260 -20.14157867 0 14 264
-5.32134628 -12.38609695 0 14 265
-8.80756950 -9.36388874 0 14 266
