tsne_1 tsne_2 label subject_code visual_run_index
8.08601284 14.35071754 0 19 632
-7.60908699 9.88980103 0 19 633
-6.03620434 17.61033058 0 19 634
-12.58150482 16.42243385 0 19 635
-10.49999523 17.94463539 0 19 636
-7.71802473 18.66432953 0 19 637
-10.74533558 15.99452877 0 19 638
-4.53781843 17.25052261 0 19 639
-11.57181644 15.22239017 0 19 640
-13.50584316 16.65251541 0 19 641
-19.26903343 9.18523312 0 19 642
-17.24509430 18.41738319 0 19 643
-1.38998520 17.54632378 0 19 644
-2.12545633 17.77445221 0 19 645
-25.76011848 16.38129807 0 19 646
-36.55756378 1.90497530 0 19 647
-29.15284157 10.70706177 0 19 648
-17.31565094 16.47505760 0 19 649
-28.96327782 9.90247250 0 19 650
-34.72541428 2.62195683 0 19 651
-42.48051834 -7.79655504 0 19 652
-16.22743988 18.91880035 0 19 653
-3.55615687 18.65925789 0 19 654
-29.75124168 10.32615757 0 19 655
-24.27757072 14.54165077 0 19 656
-34.54982758 16.08806038 0 19 657
-36.92288208 2.51128650 0 19 658
-5.85964203 17.81322861 0 19 659
-5.09144640 18.42201424 0 19 660
-23.17612267 12.15577602 0 19 661
-40.91156769 -2.70960045 0 19 662
-39.70072174 -17.37327957 0 19 663
-30.98476410 8.63225174 0 19 664
-1.27985287 18.22350883 0 19 665
-9.48423576 17.43360519 0 19 666
-29.58911514 10.75917244 0 19 667
-39.38333893 0.95682049 0 19 668
-38.51797104 0.29834685 0 19 669
